Customer,DOJ,StudentName,Department,City,Branch,Application,Duration,FeesperHour,Column1,Lat,Long,State
Customer J,18-11-2017,Student5852,HR,Bangalore,Koramangala,Excel,43,2000,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,12.966667,77.566667,Karnataka
Customer C,18-11-2017,Student3694,Finance,Nagpur,Nag 1,Office 365,26,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,21.1526179,79.0881983,Maharashtra
Customer E,18-11-2017,Student3226,HR,Nagpur,Nag 2,Outlook,81,1200,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,21.1526179,79.0881983,Maharashtra
Customer J,18-11-2017,Student3925,IT,Bangalore,Jalahalli,Outlook,62,1200,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,12.966667,77.566667,Karnataka
Customer E,18-11-2017,Student4350,HR,Chennai,Koyambedu,Outlook,59,1200,http://ameetz.com/images/James_Cameron_October_2012.jpg,13.0117549,80.2214808,Tamil Nadu
Customer F,18-11-2017,Student953,Admin,Kolkata,South Dum-Dum,PowerApps,36,2500,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,22.5655734,88.3702152,West Bengal
Customer G,18-11-2017,Student4508,Sales,Kolkata,Chakdaha,PowerApps,33,2500,http://ameetz.com/images/James_Cameron_October_2012.jpg,22.5655734,88.3702152,West Bengal
Customer E,18-11-2017,Student6402,Admin,Kolkata,Garden Reach,PowerBI,24,2500,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,22.5655734,88.3702152,West Bengal
Customer E,18-11-2017,Student1151,Admin,Hyderabad,Hyd1,VBA,80,2200,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,17.3921437,78.4656193,Telangana
Customer C,18-11-2017,Student2099,Sales,New Delhi,Saket,VBA,82,2200,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,28.6741448,77.216544,Delhi
Customer H,18-11-2017,Student2336,Admin,Pune,Pune2,Word,11,900,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,18.5289032,73.8743492,Maharashtra
Customer I,19-11-2017,Student5710,IT,Bangalore,Bayappanhalli,Excel,84,2000,http://ameetz.com/images/James_Cameron_October_2012.jpg,12.966667,77.566667,Karnataka
Customer J,19-11-2017,Student5969,HR,New Delhi,Saket,Excel,86,2000,http://ameetz.com/images/James_Cameron_October_2012.jpg,28.6741448,77.216544,Delhi
Customer I,19-11-2017,Student4543,Admin,Hyderabad,Hyd3,Outlook,53,1200,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,17.3921437,78.4656193,Telangana
Customer C,19-11-2017,Student5927,Sales,Chennai,Anna Salai,Outlook,76,1200,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,13.0117549,80.2214808,Tamil Nadu
Customer J,19-11-2017,Student2234,IT,Chennai,Koyambedu,PowerBI,61,2500,http://ameetz.com/images/James_Cameron_October_2012.jpg,13.0117549,80.2214808,Tamil Nadu
Customer H,19-11-2017,Student5736,Sales,Nagpur,Nag3,PowerBI,67,2500,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,21.1526179,79.0881983,Maharashtra
Customer B,19-11-2017,Student1678,Sales,Hyderabad,Hyd1,VBA,71,2200,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer H,19-11-2017,Student3600,Sales,Nagpur,Nag 2,VBA,34,2200,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,21.1526179,79.0881983,Maharashtra
Customer H,20-11-2017,Student4197,Sales,Kolkata,Hugli,Outlook,41,1200,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,22.5655734,88.3702152,West Bengal
Customer D,20-11-2017,Student5285,Finance,New Delhi,Saket,Outlook,56,1200,http://ameetz.com/images/James_Cameron_October_2012.jpg,28.6741448,77.216544,Delhi
Customer H,20-11-2017,Student736,Admin,Chennai,Anna Salai,PowerApps,35,2500,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,13.0117549,80.2214808,Tamil Nadu
Customer K,20-11-2017,Student5271,IT,Chennai,Koyambedu,PowerApps,16,2500,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,13.0117549,80.2214808,Tamil Nadu
Customer H,21-11-2017,Student4737,Admin,New Delhi,Saket,Excel,11,2000,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,28.6741448,77.216544,Delhi
Customer A,21-11-2017,Student4898,Admin,Nagpur,Nag3,Excel,27,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,21.1526179,79.0881983,Maharashtra
Customer J,21-11-2017,Student6070,Sales,Nagpur,Nag 2,Office 365,54,2000,http://ameetz.com/images/James_Cameron_October_2012.jpg,21.1526179,79.0881983,Maharashtra
Customer C,21-11-2017,Student5398,IT,Nagpur,Nag 2,PowerApps,45,2500,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,21.1526179,79.0881983,Maharashtra
Customer F,21-11-2017,Student57,HR,Kolkata,Chakdaha,PowerBI,80,2500,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,22.5655734,88.3702152,West Bengal
Customer H,21-11-2017,Student1742,Admin,Pune,Pun35,PowerBI,12,2500,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,18.5289032,73.8743492,Maharashtra
Customer E,21-11-2017,Student514,Finance,Kolkata,South Dum-Dum,VBA,20,2200,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,22.5655734,88.3702152,West Bengal
Customer I,21-11-2017,Student2757,IT,Kolkata,Hugli,Word,9,900,http://ameetz.com/images/James_Cameron_October_2012.jpg,22.5655734,88.3702152,West Bengal
Customer B,21-11-2017,Student4586,IT,Kolkata,Hugli,Word,11,900,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,22.5655734,88.3702152,West Bengal
Customer H,22-11-2017,Student4713,Sales,Bangalore,Bayappanhalli,Excel,24,2000,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,12.966667,77.566667,Karnataka
Customer G,22-11-2017,Student4787,Sales,Chennai,Anna Salai,Excel,48,2000,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,13.0117549,80.2214808,Tamil Nadu
Customer A,22-11-2017,Student1748,Finance,Hyderabad,Hyd3,Office 365,38,2000,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,17.3921437,78.4656193,Telangana
Customer E,22-11-2017,Student5793,Finance,Chennai,Anna Salai,Outlook,75,1200,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,13.0117549,80.2214808,Tamil Nadu
Customer H,22-11-2017,Student3008,HR,Chennai,Chennai Central,PowerApps,76,2500,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,13.0117549,80.2214808,Tamil Nadu
Customer I,22-11-2017,Student5728,IT,Pune,Pune1,PowerApps,59,2500,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,18.5289032,73.8743492,Maharashtra
Customer A,22-11-2017,Student905,Sales,Pune,Pune2,PowerBI,86,2500,http://ameetz.com/images/James_Cameron_October_2012.jpg,18.5289032,73.8743492,Maharashtra
Customer F,22-11-2017,Student6084,Finance,Hyderabad,Hyd1,Word,12,900,http://ameetz.com/images/James_Cameron_October_2012.jpg,17.3921437,78.4656193,Telangana
Customer F,23-11-2017,Student1319,Finance,Chennai,Chennai Central,Excel,88,2000,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,13.0117549,80.2214808,Tamil Nadu
Customer F,23-11-2017,Student4769,HR,Chennai,Koyambedu,Outlook,33,1200,http://ameetz.com/images/James_Cameron_October_2012.jpg,13.0117549,80.2214808,Tamil Nadu
Customer H,23-11-2017,Student5035,IT,Chennai,Anna Salai,Outlook,47,1200,http://ameetz.com/images/James_Cameron_October_2012.jpg,13.0117549,80.2214808,Tamil Nadu
Customer H,23-11-2017,Student5254,Finance,Hyderabad,Hyd1,Outlook,55,1200,http://ameetz.com/images/James_Cameron_October_2012.jpg,17.3921437,78.4656193,Telangana
Customer H,23-11-2017,Student6184,Finance,Pune,Pune3,Outlook,61,1200,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,18.5289032,73.8743492,Maharashtra
Customer D,23-11-2017,Student5029,Admin,Bangalore,Koramangala,PowerBI,71,2500,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,12.966667,77.566667,Karnataka
Customer A,23-11-2017,Student4791,Admin,Chennai,Koyambedu,VBA,16,2200,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,13.0117549,80.2214808,Tamil Nadu
Customer H,23-11-2017,Student3819,IT,New Delhi,Saket,Word,9,900,http://ameetz.com/images/James_Cameron_October_2012.jpg,28.6741448,77.216544,Delhi
Customer K,24-11-2017,Student3855,Sales,Hyderabad,Hyd2,Excel,31,2000,http://ameetz.com/images/James_Cameron_October_2012.jpg,17.3921437,78.4656193,Telangana
Customer I,24-11-2017,Student445,Finance,Chennai,Chennai Central,Outlook,28,1200,http://ameetz.com/images/James_Cameron_October_2012.jpg,13.0117549,80.2214808,Tamil Nadu
Customer A,24-11-2017,Student6099,Finance,Hyderabad,Hyd3,Outlook,31,1200,http://ameetz.com/images/James_Cameron_October_2012.jpg,17.3921437,78.4656193,Telangana
Customer E,24-11-2017,Student621,HR,Hyderabad,Hyd3,PowerApps,68,2500,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer G,24-11-2017,Student5834,HR,Chennai,Chennai Central,PowerBI,54,2500,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,13.0117549,80.2214808,Tamil Nadu
Customer J,24-11-2017,Student2957,Sales,Pune,Pun35,VBA,13,2200,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,18.5289032,73.8743492,Maharashtra
Customer C,24-11-2017,Student4857,Finance,Chennai,Anna Salai,VBA,46,2200,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,13.0117549,80.2214808,Tamil Nadu
Customer I,24-11-2017,Student5746,IT,New Delhi,Noida,VBA,77,2200,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,28.6741448,77.216544,Delhi
Customer E,24-11-2017,Student5450,HR,Chennai,Chennai Central,Word,11,900,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,13.0117549,80.2214808,Tamil Nadu
Customer H,25-11-2017,Student2358,HR,New Delhi,Saket,Excel,49,2000,http://ameetz.com/images/James_Cameron_October_2012.jpg,28.6741448,77.216544,Delhi
Customer I,25-11-2017,Student1695,IT,Hyderabad,Hyd1,Outlook,52,1200,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer H,25-11-2017,Student3767,Finance,Nagpur,Nag 2,Outlook,25,1200,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,21.1526179,79.0881983,Maharashtra
Customer H,25-11-2017,Student46,Finance,Pune,Pune2,Word,9,900,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,18.5289032,73.8743492,Maharashtra
Customer K,26-11-2017,Student643,Sales,Chennai,Koyambedu,Excel,67,2000,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,13.0117549,80.2214808,Tamil Nadu
Customer J,26-11-2017,Student1278,Sales,Pune,Pune1,Office 365,46,2000,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,18.5289032,73.8743492,Maharashtra
Customer B,26-11-2017,Student1122,HR,New Delhi,Chandni Chowk,PowerBI,17,2500,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,28.6741448,77.216544,Delhi
Customer C,26-11-2017,Student1284,Finance,Pune,Pune4,Word,12,900,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,18.5289032,73.8743492,Maharashtra
Customer F,27-11-2017,Student4356,Admin,Hyderabad,Hyd1,Excel,76,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer E,27-11-2017,Student1191,Sales,Nagpur,Nag 1,Outlook,21,1200,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,21.1526179,79.0881983,Maharashtra
Customer D,27-11-2017,Student4276,Admin,Hyderabad,Hyd3,PowerBI,15,2500,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer C,27-11-2017,Student4859,IT,Pune,Pune3,PowerBI,65,2500,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,18.5289032,73.8743492,Maharashtra
Customer D,27-11-2017,Student3970,Admin,Nagpur,Nag 1,VBA,76,2200,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,21.1526179,79.0881983,Maharashtra
Customer A,27-11-2017,Student4247,IT,New Delhi,Noida,VBA,72,2200,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,28.6741448,77.216544,Delhi
Customer F,28-11-2017,Student2830,Finance,New Delhi,Saket,Excel,31,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,28.6741448,77.216544,Delhi
Customer C,28-11-2017,Student4893,Sales,Bangalore,Bayappanhalli,Office 365,72,2000,http://ameetz.com/images/James_Cameron_October_2012.jpg,12.966667,77.566667,Karnataka
Customer J,28-11-2017,Student4908,Sales,Bangalore,Bayappanhalli,Office 365,20,2000,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,12.966667,77.566667,Karnataka
Customer H,28-11-2017,Student2217,HR,New Delhi,Chandni Chowk,PowerApps,59,2500,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,28.6741448,77.216544,Delhi
Customer B,28-11-2017,Student2932,Finance,Bangalore,Bayappanhalli,PowerApps,13,2500,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,12.966667,77.566667,Karnataka
Customer D,28-11-2017,Student4755,IT,Kolkata,Chakdaha,PowerApps,50,2500,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,22.5655734,88.3702152,West Bengal
Customer H,28-11-2017,Student6374,Admin,Chennai,Koyambedu,PowerBI,72,2500,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,13.0117549,80.2214808,Tamil Nadu
Customer K,29-11-2017,Student4673,Sales,Bangalore,Bayappanhalli,Excel,40,2000,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,12.966667,77.566667,Karnataka
Customer A,29-11-2017,Student865,HR,Nagpur,Nag3,Office 365,50,2000,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,21.1526179,79.0881983,Maharashtra
Customer B,29-11-2017,Student391,IT,Nagpur,Nag 1,Outlook,29,1200,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,21.1526179,79.0881983,Maharashtra
Customer B,29-11-2017,Student1557,Sales,Chennai,Anna Salai,PowerBI,81,2500,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,13.0117549,80.2214808,Tamil Nadu
Customer F,29-11-2017,Student5717,Sales,New Delhi,Gurgoan,PowerBI,68,2500,http://ameetz.com/images/James_Cameron_October_2012.jpg,28.6741448,77.216544,Delhi
Customer F,29-11-2017,Student6428,IT,New Delhi,ISBT,Word,8,900,http://ameetz.com/images/James_Cameron_October_2012.jpg,28.6741448,77.216544,Delhi
Customer D,30-11-2017,Student3862,Finance,Chennai,Chennai Central,Outlook,16,1200,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,13.0117549,80.2214808,Tamil Nadu
Customer C,30-11-2017,Student3989,Admin,Nagpur,Nag 1,Outlook,20,1200,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,21.1526179,79.0881983,Maharashtra
Customer F,30-11-2017,Student1027,IT,Chennai,Anna Salai,PowerApps,83,2500,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,13.0117549,80.2214808,Tamil Nadu
Customer F,30-11-2017,Student3435,HR,Pune,Pune1,PowerBI,45,2500,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,18.5289032,73.8743492,Maharashtra
Customer C,01-12-2017,Student1448,IT,Pune,Pun35,PowerBI,18,2500,http://ameetz.com/images/James_Cameron_October_2012.jpg,18.5289032,73.8743492,Maharashtra
Customer F,01-12-2017,Student3751,Finance,New Delhi,Gurgoan,PowerBI,59,2500,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,28.6741448,77.216544,Delhi
Customer K,01-12-2017,Student924,IT,Bangalore,Bayappanhalli,VBA,13,2200,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,12.966667,77.566667,Karnataka
Customer K,01-12-2017,Student3519,Admin,Pune,Pune1,VBA,33,2200,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,18.5289032,73.8743492,Maharashtra
Customer F,01-12-2017,Student4175,Sales,Nagpur,Nag 1,Word,9,900,http://ameetz.com/images/James_Cameron_October_2012.jpg,21.1526179,79.0881983,Maharashtra
Customer K,02-12-2017,Student1241,Admin,Pune,Pune4,Excel,76,2000,http://ameetz.com/images/James_Cameron_October_2012.jpg,18.5289032,73.8743492,Maharashtra
Customer D,02-12-2017,Student5261,Finance,Hyderabad,Hyd1,Excel,22,2000,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer J,02-12-2017,Student6467,Admin,Hyderabad,Hyd1,PowerApps,78,2500,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer G,02-12-2017,Student3215,HR,Bangalore,Jalahalli,Word,8,900,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,12.966667,77.566667,Karnataka
Customer A,03-12-2017,Student5503,IT,New Delhi,Gurgoan,Excel,85,2000,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,28.6741448,77.216544,Delhi
Customer B,03-12-2017,Student5334,IT,New Delhi,Gurgoan,Office 365,62,2000,http://ameetz.com/images/James_Cameron_October_2012.jpg,28.6741448,77.216544,Delhi
Customer D,03-12-2017,Student1833,HR,Pune,Pune1,PowerBI,27,2500,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,18.5289032,73.8743492,Maharashtra
Customer B,03-12-2017,Student4561,IT,Pune,Pune3,PowerBI,84,2500,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,18.5289032,73.8743492,Maharashtra
Customer B,03-12-2017,Student6046,Finance,Pune,Pune2,PowerBI,73,2500,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,18.5289032,73.8743492,Maharashtra
Customer H,03-12-2017,Student3141,Sales,New Delhi,Gurgoan,VBA,34,2200,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,28.6741448,77.216544,Delhi
Customer G,03-12-2017,Student2570,Admin,New Delhi,ISBT,Word,11,900,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,28.6741448,77.216544,Delhi
Customer E,03-12-2017,Student6225,Finance,Chennai,Koyambedu,Word,12,900,http://ameetz.com/images/James_Cameron_October_2012.jpg,13.0117549,80.2214808,Tamil Nadu
Customer I,04-12-2017,Student414,HR,Nagpur,Nag 1,PowerApps,41,2500,http://ameetz.com/images/James_Cameron_October_2012.jpg,21.1526179,79.0881983,Maharashtra
Customer I,04-12-2017,Student1390,Sales,Nagpur,Nag 2,PowerApps,90,2500,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,21.1526179,79.0881983,Maharashtra
Customer J,04-12-2017,Student4843,Admin,Pune,Pune1,PowerBI,85,2500,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,18.5289032,73.8743492,Maharashtra
Customer C,05-12-2017,Student1801,IT,Hyderabad,Hyd3,Excel,42,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer F,05-12-2017,Student140,Sales,New Delhi,Chandni Chowk,Office 365,17,2000,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,28.6741448,77.216544,Delhi
Customer C,05-12-2017,Student1524,HR,Chennai,Chennai Central,VBA,59,2200,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,13.0117549,80.2214808,Tamil Nadu
Customer G,05-12-2017,Student6270,IT,Chennai,Koyambedu,Word,12,900,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,13.0117549,80.2214808,Tamil Nadu
Customer I,06-12-2017,Student4930,HR,New Delhi,Chandni Chowk,Excel,59,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,28.6741448,77.216544,Delhi
Customer I,06-12-2017,Student4450,Sales,Hyderabad,Hyd2,Office 365,26,2000,http://ameetz.com/images/James_Cameron_October_2012.jpg,17.3921437,78.4656193,Telangana
Customer K,06-12-2017,Student6030,IT,Chennai,Anna Salai,Office 365,82,2000,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,13.0117549,80.2214808,Tamil Nadu
Customer I,06-12-2017,Student4353,Admin,Chennai,Koyambedu,PowerBI,34,2500,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,13.0117549,80.2214808,Tamil Nadu
Customer C,06-12-2017,Student1436,Admin,Nagpur,Nag3,Word,9,900,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,21.1526179,79.0881983,Maharashtra
Customer G,06-12-2017,Student4367,Finance,Kolkata,Howrah,Word,11,900,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,22.5655734,88.3702152,West Bengal
Customer J,07-12-2017,Student97,HR,New Delhi,Chandni Chowk,Excel,21,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,28.6741448,77.216544,Delhi
Customer D,07-12-2017,Student3902,HR,Hyderabad,Hyd3,Office 365,87,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer A,07-12-2017,Student5624,Admin,Bangalore,Koramangala,Outlook,44,1200,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,12.966667,77.566667,Karnataka
Customer D,07-12-2017,Student5833,Sales,Kolkata,Chakdaha,VBA,56,2200,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,22.5655734,88.3702152,West Bengal
Customer G,07-12-2017,Student1487,Admin,Kolkata,Chakdaha,Word,9,900,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,22.5655734,88.3702152,West Bengal
